user_id,grup,konversi,nilai_pesanan
A02098,kontrol,0,0.0
A02099,kontrol,0,0.0
A02100,kontrol,0,0.0
A02101,kontrol,0,0.0
A02102,kontrol,0,0.0
A02103,kontrol,0,0.0
A02104,kontrol,0,0.0
A02105,kontrol,0,0.0
A02106,kontrol,0,0.0
A02107,kontrol,0,0.0
A02108,kontrol,0,0.0
A02109,kontrol,0,0.0
A02110,kontrol,0,0.0
A02111,kontrol,0,0.0
A02112,kontrol,0,0.0
A02113,kontrol,0,0.0
A02114,kontrol,1,81300.0
A02115,kontrol,0,0.0
A02116,kontrol,0,0.0
A02117,kontrol,1,97500.0
A02118,kontrol,1,87200.0
A02119,kontrol,0,0.0
A02120,kontrol,0,0.0
A02121,kontrol,1,29900.0
A02122,kontrol,0,0.0
A02123,kontrol,0,0.0
A02124,kontrol,0,0.0
A02125,kontrol,0,0.0
A02126,kontrol,0,0.0
A02127,kontrol,0,0.0
A02128,kontrol,1,77400.0
A02129,kontrol,1,98600.0
A02130,kontrol,0,0.0
A02131,kontrol,0,0.0
A02132,kontrol,0,0.0
A02133,kontrol,0,0.0
A02134,kontrol,0,0.0
A02135,kontrol,0,0.0
A02136,kontrol,0,0.0
A02137,kontrol,0,0.0
A02138,kontrol,0,0.0
A02139,kontrol,0,0.0
A02140,kontrol,0,0.0
A02141,kontrol,0,0.0
A02142,kontrol,0,0.0
A02143,kontrol,0,0.0
A02144,kontrol,0,0.0
A02145,kontrol,0,0.0
A02146,kontrol,1,82600.0
A02147,kontrol,0,0.0
A02148,kontrol,0,0.0
A02149,kontrol,1,58700.0
A02150,kontrol,0,0.0
A02151,kontrol,1,112500.0
A02152,kontrol,0,0.0
A02153,kontrol,0,0.0
A02154,kontrol,0,0.0
A02155,kontrol,0,0.0
A02156,kontrol,1,126100.0
A02157,kontrol,0,0.0
A02158,kontrol,0,0.0
A02159,kontrol,1,103000.0
A02160,kontrol,0,0.0
A02161,kontrol,0,0.0
A02162,kontrol,0,0.0
A02163,kontrol,0,0.0
A02164,kontrol,0,0.0
A02165,kontrol,0,0.0
A02166,kontrol,0,0.0
A02167,kontrol,0,0.0
A02168,kontrol,0,0.0
A02169,kontrol,0,0.0
A02170,kontrol,0,0.0
A02171,kontrol,0,0.0
A02172,kontrol,0,0.0
A02173,kontrol,0,0.0
A02174,kontrol,0,0.0
A02175,kontrol,0,0.0
A02176,kontrol,0,0.0
A02177,kontrol,0,0.0
A02178,kontrol,0,0.0
A02179,kontrol,0,0.0
A02180,kontrol,0,0.0
A02181,kontrol,0,0.0
A02182,kontrol,0,0.0
A02183,kontrol,0,0.0
A02184,kontrol,0,0.0
A02185,kontrol,0,0.0
A02186,kontrol,0,0.0
A02187,kontrol,0,0.0
A02188,kontrol,0,0.0
A02189,kontrol,0,0.0
A02190,kontrol,0,0.0
A02191,kontrol,0,0.0
A02192,kontrol,0,0.0
A02193,kontrol,1,67300.0
A02194,kontrol,0,0.0
A02195,kontrol,0,0.0
A02196,kontrol,1,92700.0
A02197,kontrol,0,0.0
A02198,kontrol,0,0.0
A02199,kontrol,0,0.0
A02200,kontrol,0,0.0
A02201,kontrol,0,0.0
A02202,kontrol,0,0.0
A02203,kontrol,0,0.0
A02204,kontrol,0,0.0
A02205,kontrol,0,0.0
A02206,kontrol,0,0.0
A02207,kontrol,0,0.0
A02208,kontrol,0,0.0
A02209,kontrol,1,56800.0
A02210,kontrol,0,0.0
A02211,kontrol,0,0.0
A02212,kontrol,0,0.0
A02213,kontrol,0,0.0
A02214,kontrol,0,0.0
A02215,kontrol,1,78400.0
A02216,kontrol,0,0.0
A02217,kontrol,0,0.0
A02218,kontrol,0,0.0
A02219,kontrol,0,0.0
A02220,kontrol,0,0.0
A02221,kontrol,0,0.0
A02222,kontrol,0,0.0
A02223,kontrol,0,0.0
A02224,kontrol,0,0.0
A02225,kontrol,0,0.0
A02226,kontrol,0,0.0
A02227,kontrol,1,84500.0
A02228,kontrol,1,58500.0
A02229,kontrol,0,0.0
A02230,kontrol,0,0.0
A02231,kontrol,0,0.0
A02232,kontrol,1,126900.0
A02233,kontrol,0,0.0
A02234,kontrol,0,0.0
A02235,kontrol,0,0.0
A02236,kontrol,0,0.0
A02237,kontrol,0,0.0
A02238,kontrol,0,0.0
A02239,kontrol,0,0.0
A02240,kontrol,0,0.0
A02241,kontrol,1,117200.0
A02242,kontrol,0,0.0
A02243,kontrol,0,0.0
A02244,kontrol,0,0.0
A02245,kontrol,0,0.0
A02246,kontrol,0,0.0
A02247,kontrol,0,0.0
A02248,kontrol,0,0.0
A02249,kontrol,0,0.0
A02250,kontrol,0,0.0
A02251,kontrol,0,0.0
A02252,kontrol,0,0.0
A02253,kontrol,0,0.0
A02254,kontrol,0,0.0
A02255,kontrol,0,0.0
A02256,kontrol,0,0.0
A02257,kontrol,0,0.0
A02258,kontrol,1,101700.0
A02259,kontrol,0,0.0
A02260,kontrol,0,0.0
A02261,kontrol,0,0.0
A02262,kontrol,0,0.0
A02263,kontrol,1,38800.0
A02264,kontrol,0,0.0
A02265,kontrol,0,0.0
A02266,kontrol,0,0.0
A02267,kontrol,0,0.0
A02268,kontrol,0,0.0
A02269,kontrol,0,0.0
A02270,kontrol,0,0.0
A02271,kontrol,0,0.0
A02272,kontrol,0,0.0
A02273,kontrol,0,0.0
A02274,kontrol,0,0.0
A02275,kontrol,1,75500.0
A02276,kontrol,0,0.0
A02277,kontrol,0,0.0
A02278,kontrol,0,0.0
A02279,kontrol,0,0.0
A02280,kontrol,0,0.0
A02281,kontrol,0,0.0
A02282,kontrol,0,0.0
A02283,kontrol,0,0.0
A02284,kontrol,0,0.0
A02285,kontrol,1,79500.0
A02286,kontrol,0,0.0
A02287,kontrol,0,0.0
A02288,kontrol,0,0.0
A02289,kontrol,0,0.0
A02290,kontrol,0,0.0
A02291,kontrol,0,0.0
A02292,kontrol,0,0.0
A02293,kontrol,0,0.0
A02294,kontrol,0,0.0
A02295,kontrol,1,80200.0
A02296,kontrol,0,0.0
A02297,kontrol,1,44200.0
A02298,kontrol,1,120300.0
A02299,kontrol,0,0.0
A02300,kontrol,0,0.0
A02301,kontrol,0,0.0
A02302,kontrol,0,0.0
A02303,kontrol,0,0.0
A02304,kontrol,0,0.0
A02305,kontrol,0,0.0
A02306,kontrol,0,0.0
A02307,kontrol,0,0.0
A02308,kontrol,0,0.0
A02309,kontrol,0,0.0
A02310,kontrol,0,0.0
A02311,kontrol,1,67700.0
A02312,kontrol,0,0.0
A02313,kontrol,0,0.0
A02314,kontrol,0,0.0
A02315,kontrol,0,0.0
A02316,kontrol,0,0.0
A02317,kontrol,0,0.0
A02318,kontrol,0,0.0
A02319,kontrol,0,0.0
A02320,kontrol,1,68400.0
A02321,kontrol,1,81800.0
A02322,kontrol,0,0.0
A02323,kontrol,1,106600.0
A02324,kontrol,0,0.0
A02325,kontrol,0,0.0
A02326,kontrol,0,0.0
A02327,kontrol,0,0.0
A02328,kontrol,0,0.0
A02329,kontrol,0,0.0
A02330,kontrol,0,0.0
A02331,kontrol,0,0.0
A02332,kontrol,0,0.0
A02333,kontrol,0,0.0
A02334,kontrol,0,0.0
A02335,kontrol,0,0.0
A02336,kontrol,0,0.0
A02337,kontrol,0,0.0
A02338,kontrol,0,0.0
A02339,kontrol,1,72600.0
A02340,kontrol,0,0.0
A02341,kontrol,1,91000.0
A02342,kontrol,0,0.0
A02343,kontrol,0,0.0
A02344,kontrol,0,0.0
A02345,kontrol,1,70700.0
A02346,kontrol,0,0.0
A02347,kontrol,0,0.0
A02348,kontrol,1,56000.0
A02349,kontrol,1,85300.0
A02350,kontrol,1,57100.0
A02351,kontrol,0,0.0
A02352,kontrol,0,0.0
A02353,kontrol,0,0.0
A02354,kontrol,0,0.0
A02355,kontrol,0,0.0
A02356,kontrol,0,0.0
A02357,kontrol,0,0.0
A02358,kontrol,0,0.0
A02359,kontrol,0,0.0
A02360,kontrol,0,0.0
A02361,kontrol,1,79900.0
A02362,kontrol,0,0.0
A02363,kontrol,0,0.0
A02364,kontrol,0,0.0
A02365,kontrol,0,0.0
A02366,kontrol,0,0.0
A02367,kontrol,0,0.0
A02368,kontrol,0,0.0
A02369,kontrol,0,0.0
A02370,kontrol,0,0.0
A02371,kontrol,0,0.0
A02372,kontrol,0,0.0
A02373,kontrol,0,0.0
A02374,kontrol,0,0.0
A02375,kontrol,0,0.0
A02376,kontrol,0,0.0
A02377,kontrol,0,0.0
A02378,kontrol,0,0.0
A02379,kontrol,0,0.0
A02380,kontrol,0,0.0
A02381,kontrol,0,0.0
A02382,kontrol,0,0.0
A02383,kontrol,1,122200.0
A02384,kontrol,1,87600.0
A02385,kontrol,0,0.0
A02386,kontrol,0,0.0
A02387,kontrol,1,38200.0
A02388,kontrol,0,0.0
A02389,kontrol,1,87800.0
A02390,kontrol,0,0.0
A02391,kontrol,0,0.0
A02392,kontrol,0,0.0
A02393,kontrol,1,67100.0
A02394,kontrol,0,0.0
A02395,kontrol,0,0.0
A02396,kontrol,0,0.0
A02397,kontrol,0,0.0
A02398,kontrol,0,0.0
A02399,kontrol,0,0.0
A02400,kontrol,0,0.0
A02401,kontrol,0,0.0
A02402,kontrol,0,0.0
A02403,kontrol,0,0.0
A02404,kontrol,0,0.0
A02405,kontrol,0,0.0
A02406,kontrol,0,0.0
A02407,kontrol,0,0.0
A02408,kontrol,0,0.0
A02409,kontrol,0,0.0
A02410,kontrol,0,0.0
A02411,kontrol,0,0.0
A02412,kontrol,0,0.0
A02413,kontrol,0,0.0
A02414,kontrol,0,0.0
A02415,kontrol,1,72400.0
A02416,kontrol,0,0.0
A02417,kontrol,0,0.0
A02418,kontrol,1,82000.0
A02419,kontrol,0,0.0
A02420,kontrol,0,0.0
A02421,kontrol,0,0.0
A02422,kontrol,0,0.0
A02423,kontrol,1,89100.0
A02424,kontrol,0,0.0
A02425,kontrol,0,0.0
A02426,kontrol,1,44500.0
A02427,kontrol,0,0.0
A02428,kontrol,0,0.0
A02429,kontrol,0,0.0
A02430,kontrol,0,0.0
A02431,kontrol,0,0.0
A02432,kontrol,0,0.0
A02433,kontrol,0,0.0
A02434,kontrol,0,0.0
A02435,kontrol,0,0.0
A02436,kontrol,0,0.0
A02437,kontrol,0,0.0
A02438,kontrol,0,0.0
A02439,kontrol,0,0.0
A02440,kontrol,0,0.0
A02441,kontrol,0,0.0
A02442,kontrol,0,0.0
A02443,kontrol,0,0.0
A02444,kontrol,0,0.0
A02445,kontrol,0,0.0
A02446,kontrol,1,123900.0
A02447,kontrol,0,0.0
A02448,kontrol,0,0.0
A02449,kontrol,0,0.0
A02450,kontrol,0,0.0
A02451,kontrol,0,0.0
A02452,kontrol,0,0.0
A02453,kontrol,0,0.0
A02454,kontrol,0,0.0
A02455,kontrol,0,0.0
A02456,kontrol,0,0.0
A02457,kontrol,1,76300.0
A02458,kontrol,0,0.0
A02459,kontrol,0,0.0
A02460,kontrol,0,0.0
A02461,kontrol,0,0.0
A02462,kontrol,1,100600.0
A02463,kontrol,0,0.0
A02464,kontrol,0,0.0
A02465,kontrol,0,0.0
A02466,kontrol,0,0.0
A02467,kontrol,0,0.0
A02468,kontrol,0,0.0
A02469,kontrol,0,0.0
A02470,kontrol,0,0.0
A02471,kontrol,0,0.0
A02472,kontrol,0,0.0
A02473,kontrol,0,0.0
A02474,kontrol,0,0.0
A02475,kontrol,1,55700.0
A02476,kontrol,0,0.0
A02477,kontrol,0,0.0
A02478,kontrol,0,0.0
A02479,kontrol,0,0.0
A02480,kontrol,0,0.0
A02481,kontrol,0,0.0
A02482,kontrol,1,83200.0
A02483,kontrol,0,0.0
A02484,kontrol,0,0.0
A02485,kontrol,0,0.0
A02486,kontrol,0,0.0
A02487,kontrol,0,0.0
A02488,kontrol,0,0.0
A02489,kontrol,0,0.0
A02490,kontrol,0,0.0
A02491,kontrol,0,0.0
A02492,kontrol,1,112100.0
A02493,kontrol,0,0.0
A02494,kontrol,0,0.0
A02495,kontrol,0,0.0
A02496,kontrol,0,0.0
A02497,kontrol,0,0.0
A02498,kontrol,0,0.0
A02499,kontrol,0,0.0
A02500,kontrol,1,56800.0
A02501,kontrol,0,0.0
A02502,kontrol,0,0.0
A02503,kontrol,0,0.0
A02504,kontrol,0,0.0
A02505,kontrol,1,77100.0
A02506,kontrol,0,0.0
A02507,kontrol,0,0.0
A02508,kontrol,0,0.0
A02509,kontrol,0,0.0
A02510,kontrol,0,0.0
A02511,kontrol,0,0.0
A02512,kontrol,0,0.0
A02513,kontrol,1,101000.0
A02514,kontrol,0,0.0
A02515,kontrol,0,0.0
A02516,kontrol,0,0.0
A02517,kontrol,0,0.0
A02518,kontrol,0,0.0
A02519,kontrol,0,0.0
A02520,kontrol,0,0.0
A02521,kontrol,0,0.0
A02522,kontrol,0,0.0
A02523,kontrol,0,0.0
A02524,kontrol,0,0.0
A02525,kontrol,0,0.0
A02526,kontrol,0,0.0
A02527,kontrol,0,0.0
A02528,kontrol,0,0.0
A02529,kontrol,0,0.0
A02530,kontrol,0,0.0
A02531,kontrol,0,0.0
A02532,kontrol,0,0.0
A02533,kontrol,1,89200.0
A02534,kontrol,0,0.0
A02535,kontrol,0,0.0
A02536,kontrol,0,0.0
A02537,kontrol,0,0.0
A02538,kontrol,1,125500.0
A02539,kontrol,0,0.0
A02540,kontrol,0,0.0
A02541,kontrol,0,0.0
A02542,kontrol,0,0.0
A02543,kontrol,0,0.0
A02544,kontrol,0,0.0
A02545,kontrol,0,0.0
A02546,kontrol,0,0.0
A02547,kontrol,0,0.0
A02548,kontrol,0,0.0
A02549,kontrol,0,0.0
A02550,kontrol,0,0.0
A02551,kontrol,0,0.0
A02552,kontrol,0,0.0
A02553,kontrol,0,0.0
A02554,kontrol,0,0.0
A02555,kontrol,0,0.0
A02556,kontrol,1,86900.0
A02557,kontrol,0,0.0
A02558,kontrol,0,0.0
A02559,kontrol,1,88700.0
A02560,kontrol,0,0.0
A02561,kontrol,0,0.0
A02562,kontrol,0,0.0
A02563,kontrol,0,0.0
A02564,kontrol,0,0.0
A02565,kontrol,0,0.0
A02566,kontrol,1,41500.0
A02567,kontrol,1,63200.0
A02568,kontrol,0,0.0
A02569,kontrol,0,0.0
A02570,kontrol,1,71400.0
A02571,kontrol,0,0.0
A02572,kontrol,0,0.0
A02573,kontrol,0,0.0
A02574,kontrol,0,0.0
A02575,kontrol,0,0.0
A02576,kontrol,0,0.0
A02577,kontrol,0,0.0
A02578,kontrol,0,0.0
A02579,kontrol,0,0.0
A02580,kontrol,1,65800.0
A02581,kontrol,0,0.0
A02582,kontrol,1,110300.0
A02583,kontrol,0,0.0
A02584,kontrol,1,57600.0
A02585,kontrol,0,0.0
A02586,kontrol,0,0.0
A02587,kontrol,0,0.0
A02588,kontrol,0,0.0
A02589,kontrol,0,0.0
A02590,kontrol,0,0.0
A02591,kontrol,0,0.0
A02592,kontrol,0,0.0
A02593,kontrol,0,0.0
A02594,kontrol,0,0.0
A02595,kontrol,0,0.0
A02596,kontrol,1,89100.0
A02597,kontrol,0,0.0
A02598,kontrol,0,0.0
A02599,kontrol,0,0.0
A02600,kontrol,0,0.0
A02601,kontrol,0,0.0
A02602,kontrol,0,0.0
A02603,kontrol,0,0.0
A02604,kontrol,1,95300.0
A02605,kontrol,0,0.0
A02606,kontrol,0,0.0
A02607,kontrol,0,0.0
A02608,kontrol,0,0.0
A02609,kontrol,0,0.0
A02610,kontrol,0,0.0
A02611,kontrol,0,0.0
A02612,kontrol,0,0.0
A02613,kontrol,0,0.0
A02614,kontrol,0,0.0
A02615,kontrol,0,0.0
A02616,kontrol,0,0.0
A02617,kontrol,0,0.0
A02618,kontrol,0,0.0
A02619,kontrol,0,0.0
A02620,kontrol,0,0.0
A02621,kontrol,0,0.0
A02622,kontrol,0,0.0
A02623,kontrol,0,0.0
A02624,kontrol,0,0.0
A02625,kontrol,0,0.0
A02626,kontrol,0,0.0
A02627,kontrol,0,0.0
A02628,kontrol,0,0.0
A02629,kontrol,0,0.0
A02630,kontrol,1,79100.0
A02631,kontrol,0,0.0
A02632,kontrol,0,0.0
A02633,kontrol,0,0.0
A02634,kontrol,0,0.0
A02635,kontrol,0,0.0
A02636,kontrol,0,0.0
A02637,kontrol,0,0.0
A02638,kontrol,0,0.0
A02639,kontrol,0,0.0
A02640,kontrol,0,0.0
A02641,kontrol,0,0.0
A02642,kontrol,0,0.0
A02643,kontrol,0,0.0
A02644,kontrol,0,0.0
A02645,kontrol,0,0.0
A02646,kontrol,0,0.0
A02647,kontrol,0,0.0
A02648,kontrol,0,0.0
A02649,kontrol,0,0.0
A02650,kontrol,0,0.0
A02651,kontrol,0,0.0
A02652,kontrol,0,0.0
A02653,kontrol,0,0.0
A02654,kontrol,0,0.0
A02655,kontrol,0,0.0
A02656,kontrol,0,0.0
A02657,kontrol,0,0.0
A02658,kontrol,1,114300.0
A02659,kontrol,0,0.0
A02660,kontrol,0,0.0
A02661,kontrol,0,0.0
A02662,kontrol,0,0.0
A02663,kontrol,0,0.0
A02664,kontrol,0,0.0
A02665,kontrol,0,0.0
A02666,kontrol,0,0.0
A02667,kontrol,1,83100.0
A02668,kontrol,0,0.0
A02669,kontrol,0,0.0
A02670,kontrol,0,0.0
A02671,kontrol,0,0.0
A02672,kontrol,0,0.0
A02673,kontrol,0,0.0
A02674,kontrol,0,0.0
A02675,kontrol,0,0.0
A02676,kontrol,0,0.0
A02677,kontrol,0,0.0
A02678,kontrol,0,0.0
A02679,kontrol,0,0.0
A02680,kontrol,0,0.0
A02681,kontrol,0,0.0
A02682,kontrol,0,0.0
A02683,kontrol,0,0.0
A02684,kontrol,0,0.0
A02685,kontrol,0,0.0
A02686,kontrol,0,0.0
A02687,kontrol,0,0.0
A02688,kontrol,0,0.0
A02689,kontrol,0,0.0
A02690,kontrol,0,0.0
A02691,kontrol,0,0.0
A02692,kontrol,0,0.0
A02693,kontrol,0,0.0
A02694,kontrol,0,0.0
A02695,kontrol,0,0.0
A02696,kontrol,0,0.0
A02697,kontrol,1,51400.0
A02698,kontrol,0,0.0
A02699,kontrol,0,0.0
A02700,kontrol,0,0.0
A02701,kontrol,0,0.0
A02702,kontrol,0,0.0
A02703,kontrol,0,0.0
A02704,kontrol,0,0.0
A02705,kontrol,0,0.0
A02706,kontrol,0,0.0
A02707,kontrol,0,0.0
A02708,kontrol,0,0.0
A02709,kontrol,0,0.0
A02710,kontrol,0,0.0
A02711,kontrol,0,0.0
A02712,kontrol,0,0.0
A02713,kontrol,0,0.0
A02714,kontrol,0,0.0
A02715,kontrol,0,0.0
A02716,kontrol,0,0.0
A02717,kontrol,0,0.0
A02718,kontrol,1,97700.0
A02719,kontrol,0,0.0
A02720,kontrol,0,0.0
A02721,kontrol,0,0.0
A02722,kontrol,0,0.0
A02723,kontrol,0,0.0
A02724,kontrol,0,0.0
A02725,kontrol,0,0.0
A02726,kontrol,0,0.0
A02727,kontrol,0,0.0
A02728,kontrol,0,0.0
A02729,kontrol,0,0.0
A02730,kontrol,1,103700.0
A02731,kontrol,0,0.0
A02732,kontrol,0,0.0
A02733,kontrol,0,0.0
A02734,kontrol,0,0.0
A02735,kontrol,0,0.0
A02736,kontrol,0,0.0
A02737,kontrol,0,0.0
A02738,kontrol,0,0.0
A02739,kontrol,0,0.0
A02740,kontrol,1,60900.0
A02741,kontrol,0,0.0
A02742,kontrol,0,0.0
A02743,kontrol,0,0.0
A02744,kontrol,0,0.0
A02745,kontrol,0,0.0
A02746,kontrol,0,0.0
A02747,kontrol,0,0.0
A02748,kontrol,0,0.0
A02749,kontrol,1,79600.0
A02750,kontrol,0,0.0
A02751,kontrol,0,0.0
A02752,kontrol,0,0.0
A02753,kontrol,1,146100.0
A02754,kontrol,0,0.0
A02755,kontrol,0,0.0
A02756,kontrol,0,0.0
A02757,kontrol,0,0.0
A02758,kontrol,0,0.0
A02759,kontrol,0,0.0
A02760,kontrol,0,0.0
A02761,kontrol,0,0.0
A02762,kontrol,1,80700.0
A02763,kontrol,0,0.0
A02764,kontrol,1,55400.0
A02765,kontrol,0,0.0
A02766,kontrol,0,0.0
A02767,kontrol,0,0.0
A02768,kontrol,0,0.0
A02769,kontrol,0,0.0
A02770,kontrol,0,0.0
A02771,kontrol,0,0.0
A02772,kontrol,0,0.0
A02773,kontrol,1,47000.0
A02774,kontrol,0,0.0
A02775,kontrol,0,0.0
A02776,kontrol,0,0.0
A02777,kontrol,0,0.0
A02778,kontrol,0,0.0
A02779,kontrol,0,0.0
A02780,kontrol,0,0.0
A02781,kontrol,1,130500.0
A02782,kontrol,0,0.0
A02783,kontrol,0,0.0
A02784,kontrol,0,0.0
A02785,kontrol,0,0.0
A02786,kontrol,0,0.0
A02787,kontrol,0,0.0
A02788,kontrol,0,0.0
A02789,kontrol,0,0.0
A02790,kontrol,0,0.0
A02791,kontrol,1,108700.0
A02792,kontrol,0,0.0
A02793,kontrol,0,0.0
A02794,kontrol,0,0.0
A02795,kontrol,0,0.0
A02796,kontrol,0,0.0
A02797,kontrol,0,0.0
A02798,kontrol,0,0.0
A02799,kontrol,0,0.0
A02800,kontrol,0,0.0
A02801,kontrol,0,0.0
A02802,kontrol,1,114800.0
A02803,kontrol,0,0.0
A02804,kontrol,0,0.0
A02805,kontrol,0,0.0
A02806,kontrol,0,0.0
A02807,kontrol,0,0.0
A02808,kontrol,0,0.0
A02809,kontrol,0,0.0
A02810,kontrol,1,37200.0
A02811,kontrol,0,0.0
A02812,kontrol,0,0.0
A02813,kontrol,1,113000.0
A02814,kontrol,1,70400.0
A02815,kontrol,0,0.0
A02816,kontrol,0,0.0
A02817,kontrol,0,0.0
A02818,kontrol,0,0.0
A02819,kontrol,0,0.0
A02820,kontrol,0,0.0
A02821,kontrol,0,0.0
A02822,kontrol,1,108000.0
A02823,kontrol,0,0.0
A02824,kontrol,0,0.0
A02825,kontrol,0,0.0
A02826,kontrol,0,0.0
A02827,kontrol,0,0.0
A02828,kontrol,0,0.0
A02829,kontrol,0,0.0
A02830,kontrol,0,0.0
A02831,kontrol,0,0.0
A02832,kontrol,0,0.0
A02833,kontrol,0,0.0
A02834,kontrol,0,0.0
A02835,kontrol,0,0.0
A02836,kontrol,0,0.0
A02837,kontrol,0,0.0
A02838,kontrol,0,0.0
A02839,kontrol,1,101500.0
A02840,kontrol,0,0.0
A02841,kontrol,0,0.0
A02842,kontrol,0,0.0
A02843,kontrol,0,0.0
A02844,kontrol,0,0.0
A02845,kontrol,0,0.0
A02846,kontrol,0,0.0
A02847,kontrol,1,97200.0
A02848,kontrol,0,0.0
A02849,kontrol,0,0.0
A02850,kontrol,0,0.0
A02851,kontrol,0,0.0
A02852,kontrol,0,0.0
A02853,kontrol,0,0.0
A02854,kontrol,0,0.0
A02855,kontrol,0,0.0
A02856,kontrol,0,0.0
A02857,kontrol,0,0.0
A02858,kontrol,0,0.0
A02859,kontrol,0,0.0
A02860,kontrol,0,0.0
A02861,kontrol,0,0.0
A02862,kontrol,0,0.0
A02863,kontrol,1,136800.0
A02864,kontrol,0,0.0
A02865,kontrol,0,0.0
A02866,kontrol,0,0.0
A02867,kontrol,0,0.0
A02868,kontrol,0,0.0
A02869,kontrol,1,82600.0
A02870,kontrol,0,0.0
A02871,kontrol,0,0.0
A02872,kontrol,1,113900.0
A02873,kontrol,0,0.0
A02874,kontrol,0,0.0
A02875,kontrol,0,0.0
A02876,kontrol,0,0.0
A02877,kontrol,0,0.0
A02878,kontrol,0,0.0
A02879,kontrol,1,68900.0
A02880,kontrol,0,0.0
A02881,kontrol,1,69400.0
A02882,kontrol,0,0.0
A02883,kontrol,0,0.0
A02884,kontrol,0,0.0
A02885,kontrol,0,0.0
A02886,kontrol,1,86600.0
A02887,kontrol,0,0.0
A02888,kontrol,1,76300.0
A02889,kontrol,0,0.0
A02890,kontrol,0,0.0
A02891,kontrol,0,0.0
A02892,kontrol,0,0.0
A02893,kontrol,0,0.0
A02894,kontrol,0,0.0
A02895,kontrol,1,100300.0
A02896,kontrol,0,0.0
A02897,kontrol,0,0.0
A02898,kontrol,0,0.0
A02899,kontrol,0,0.0
A02900,kontrol,0,0.0
A02901,kontrol,0,0.0
A02902,kontrol,0,0.0
A02903,kontrol,0,0.0
A02904,kontrol,0,0.0
A02905,kontrol,0,0.0
A02906,kontrol,0,0.0
A02907,kontrol,1,86100.0
A02908,kontrol,0,0.0
A02909,kontrol,0,0.0
A02910,kontrol,0,0.0
A02911,kontrol,0,0.0
A02912,kontrol,0,0.0
A02913,kontrol,0,0.0
A02914,kontrol,0,0.0
A02915,kontrol,0,0.0
A02916,kontrol,0,0.0
A02917,kontrol,0,0.0
A02918,kontrol,1,35500.0
A02919,kontrol,0,0.0
A02920,kontrol,0,0.0
A02921,kontrol,1,50500.0
A02922,kontrol,0,0.0
A02923,kontrol,0,0.0
A02924,kontrol,1,108000.0
A02925,kontrol,0,0.0
A02926,kontrol,0,0.0
A02927,kontrol,0,0.0
A02928,kontrol,0,0.0
A02929,kontrol,0,0.0
A02930,kontrol,0,0.0
A02931,kontrol,0,0.0
A02932,kontrol,0,0.0
A02933,kontrol,0,0.0
A02934,kontrol,0,0.0
A02935,kontrol,0,0.0
A02936,kontrol,0,0.0
A02937,kontrol,1,100800.0
A02938,kontrol,0,0.0
A02939,kontrol,1,18500.0
A02940,kontrol,0,0.0
A02941,kontrol,0,0.0
A02942,kontrol,0,0.0
A02943,kontrol,0,0.0
A02944,kontrol,0,0.0
A02945,kontrol,0,0.0
A02946,kontrol,0,0.0
A02947,kontrol,0,0.0
A02948,kontrol,0,0.0
A02949,kontrol,0,0.0
A02950,kontrol,0,0.0
A02951,kontrol,0,0.0
A02952,kontrol,0,0.0
A02953,kontrol,0,0.0
A02954,kontrol,0,0.0
A02955,kontrol,0,0.0
A02956,kontrol,0,0.0
A02957,kontrol,1,97000.0
A02958,kontrol,0,0.0
A02959,kontrol,0,0.0
A02960,kontrol,0,0.0
A02961,kontrol,0,0.0
A02962,kontrol,1,82400.0
A02963,kontrol,0,0.0
A02964,kontrol,0,0.0
A02965,kontrol,0,0.0
A02966,kontrol,0,0.0
A02967,kontrol,0,0.0
A02968,kontrol,0,0.0
A02969,kontrol,0,0.0
A02970,kontrol,0,0.0
A02971,kontrol,0,0.0
A02972,kontrol,0,0.0
A02973,kontrol,0,0.0
A02974,kontrol,0,0.0
A02975,kontrol,0,0.0
A02976,kontrol,0,0.0
A02977,kontrol,0,0.0
A02978,kontrol,0,0.0
A02979,kontrol,0,0.0
A02980,kontrol,0,0.0
A02981,kontrol,0,0.0
A02982,kontrol,1,58700.0
A02983,kontrol,0,0.0
A02984,kontrol,1,50500.0
A02985,kontrol,0,0.0
A02986,kontrol,1,82700.0
A02987,kontrol,0,0.0
A02988,kontrol,0,0.0
A02989,kontrol,0,0.0
A02990,kontrol,0,0.0
A02991,kontrol,0,0.0
A02992,kontrol,0,0.0
A02993,kontrol,0,0.0
A02994,kontrol,0,0.0
A02995,kontrol,0,0.0
A02996,kontrol,0,0.0
A02997,kontrol,0,0.0
A02998,kontrol,0,0.0
A02999,kontrol,1,86000.0
A03000,kontrol,0,0.0
A03001,kontrol,0,0.0
A03002,kontrol,0,0.0
A03003,kontrol,0,0.0
A03004,kontrol,1,102100.0
A03005,kontrol,0,0.0
A03006,kontrol,0,0.0
A03007,kontrol,0,0.0
A03008,kontrol,1,79100.0
A03009,kontrol,0,0.0
A03010,kontrol,0,0.0
A03011,kontrol,0,0.0
A03012,kontrol,0,0.0
A03013,kontrol,0,0.0
A03014,kontrol,0,0.0
A03015,kontrol,0,0.0
A03016,kontrol,0,0.0
A03017,kontrol,1,60500.0
A03018,kontrol,0,0.0
A03019,kontrol,0,0.0
A03020,kontrol,0,0.0
A03021,kontrol,0,0.0
